timestamp,exp_tag,seed,profit,total_revenue,production_cost,wage_cost,penalty,utilization_rate,on_time_rate,penalty_rate,run_dir
2025-11-10T16:19:34,ga-only-m6s2-wage-medium,500,2850.0,342000.0,114520.0,183800.0,40830.0,0.5952380952380952,0.0,1.0,experiments\run-20251110_161934_ga-only-m6s2-wage-medium_seed500
2025-11-10T16:19:35,ga-only-m6s2-wage-medium,501,6410.0,325360.0,108120.0,170000.0,40830.0,0.5634920634920635,0.0,1.0,experiments\run-20251110_161935_ga-only-m6s2-wage-medium_seed501
2025-11-10T16:19:36,ga-only-m6s2-wage-medium,502,7850.0,351400.0,120120.0,188100.0,35330.0,0.6111111111111112,0.125,0.875,experiments\run-20251110_161936_ga-only-m6s2-wage-medium_seed502
2025-11-10T16:19:36,ga-only-m6s2-wage-medium,503,2090.0,346160.0,115640.0,187600.0,40830.0,0.6190476190476191,0.0,1.0,experiments\run-20251110_161936_ga-only-m6s2-wage-medium_seed503
2025-11-10T16:19:37,ga-only-m6s2-wage-medium,504,-350.0,336680.0,111200.0,185000.0,40830.0,0.5952380952380952,0.0,1.0,experiments\run-20251110_161937_ga-only-m6s2-wage-medium_seed504
2025-11-10T16:19:38,ga-only-m6s2-wage-medium,505,-3210.0,351040.0,117920.0,195500.0,40830.0,0.626984126984127,0.0,1.0,experiments\run-20251110_161938_ga-only-m6s2-wage-medium_seed505
2025-11-10T16:19:39,ga-only-m6s2-wage-medium,506,3430.0,328960.0,110400.0,174300.0,40830.0,0.5714285714285714,0.0,1.0,experiments\run-20251110_161939_ga-only-m6s2-wage-medium_seed506
2025-11-10T16:19:40,ga-only-m6s2-wage-medium,507,-2090.0,322080.0,106640.0,176700.0,40830.0,0.5793650793650794,0.0,1.0,experiments\run-20251110_161940_ga-only-m6s2-wage-medium_seed507
2025-11-10T16:19:40,ga-only-m6s2-wage-medium,508,1350.0,361600.0,121320.0,198100.0,40830.0,0.6428571428571429,0.0,1.0,experiments\run-20251110_161940_ga-only-m6s2-wage-medium_seed508
2025-11-10T16:19:41,ga-only-m6s2-wage-medium,509,530.0,321360.0,109000.0,171000.0,40830.0,0.5634920634920635,0.0,1.0,experiments\run-20251110_161941_ga-only-m6s2-wage-medium_seed509
