timestamp,exp_tag,seed,profit,total_revenue,production_cost,wage_cost,penalty,utilization_rate,on_time_rate,penalty_rate,run_dir
2025-11-10T16:32:14,ga-vns-sa-m6s2-wage-high,501,-7470.0,332520.0,114160.0,190500.0,35330.0,0.5873015873015873,0.125,0.875,experiments\run-20251110_163214_ga-vns-sa-m6s2-wage-high_seed501
2025-11-10T16:32:15,ga-vns-sa-m6s2-wage-high,502,-5230.0,310160.0,101160.0,173400.0,40830.0,0.5317460317460317,0.0,1.0,experiments\run-20251110_163215_ga-vns-sa-m6s2-wage-high_seed502
2025-11-10T16:32:15,ga-vns-sa-m6s2-wage-high,503,-12470.0,334840.0,112680.0,193800.0,40830.0,0.5873015873015873,0.0,1.0,experiments\run-20251110_163215_ga-vns-sa-m6s2-wage-high_seed503
2025-11-10T16:32:16,ga-vns-sa-m6s2-wage-high,504,-2890.0,302800.0,100360.0,164500.0,40830.0,0.5,0.0,1.0,experiments\run-20251110_163216_ga-vns-sa-m6s2-wage-high_seed504
2025-11-10T16:32:17,ga-vns-sa-m6s2-wage-high,505,-9350.0,319280.0,107000.0,180800.0,40830.0,0.5634920634920635,0.0,1.0,experiments\run-20251110_163217_ga-vns-sa-m6s2-wage-high_seed505
2025-11-10T16:32:18,ga-vns-sa-m6s2-wage-high,506,-5810.0,342800.0,112680.0,195100.0,40830.0,0.5952380952380952,0.0,1.0,experiments\run-20251110_163218_ga-vns-sa-m6s2-wage-high_seed506
2025-11-10T16:32:19,ga-vns-sa-m6s2-wage-high,507,-3250.0,329560.0,110680.0,181300.0,40830.0,0.5634920634920635,0.0,1.0,experiments\run-20251110_163219_ga-vns-sa-m6s2-wage-high_seed507
2025-11-10T16:32:20,ga-vns-sa-m6s2-wage-high,508,-12990.0,312400.0,106760.0,177800.0,40830.0,0.5555555555555556,0.0,1.0,experiments\run-20251110_163219_ga-vns-sa-m6s2-wage-high_seed508
2025-11-10T16:32:20,ga-vns-sa-m6s2-wage-high,509,-2670.0,299760.0,101400.0,160200.0,40830.0,0.5079365079365079,0.0,1.0,experiments\run-20251110_163220_ga-vns-sa-m6s2-wage-high_seed509
2025-11-10T16:32:21,ga-vns-sa-m6s2-wage-high,510,-5950.0,314400.0,104720.0,174800.0,40830.0,0.5396825396825397,0.0,1.0,experiments\run-20251110_163221_ga-vns-sa-m6s2-wage-high_seed510
2025-11-10T16:32:22,ga-vns-sa-m6s2-wage-high,511,-6070.0,333400.0,111640.0,187000.0,40830.0,0.5714285714285714,0.0,1.0,experiments\run-20251110_163222_ga-vns-sa-m6s2-wage-high_seed511
2025-11-10T16:32:23,ga-vns-sa-m6s2-wage-high,512,-6750.0,314400.0,104720.0,175600.0,40830.0,0.5396825396825397,0.0,1.0,experiments\run-20251110_163223_ga-vns-sa-m6s2-wage-high_seed512
2025-11-10T16:32:23,ga-vns-sa-m6s2-wage-high,513,-3690.0,321040.0,105000.0,178900.0,40830.0,0.5396825396825397,0.0,1.0,experiments\run-20251110_163223_ga-vns-sa-m6s2-wage-high_seed513
2025-11-10T16:32:24,ga-vns-sa-m6s2-wage-high,514,-13610.0,330960.0,112840.0,190900.0,40830.0,0.5793650793650794,0.0,1.0,experiments\run-20251110_163224_ga-vns-sa-m6s2-wage-high_seed514
2025-11-10T16:32:25,ga-vns-sa-m6s2-wage-high,515,-13870.0,284720.0,93560.0,164200.0,40830.0,0.5079365079365079,0.0,1.0,experiments\run-20251110_163225_ga-vns-sa-m6s2-wage-high_seed515
2025-11-10T16:32:26,ga-vns-sa-m6s2-wage-high,516,-13610.0,303200.0,101680.0,174300.0,40830.0,0.5476190476190477,0.0,1.0,experiments\run-20251110_163226_ga-vns-sa-m6s2-wage-high_seed516
2025-11-10T16:32:26,ga-vns-sa-m6s2-wage-high,517,-7350.0,314760.0,105680.0,175600.0,40830.0,0.5396825396825397,0.0,1.0,experiments\run-20251110_163226_ga-vns-sa-m6s2-wage-high_seed517
2025-11-10T16:32:27,ga-vns-sa-m6s2-wage-high,518,-6370.0,344640.0,114080.0,196100.0,40830.0,0.6111111111111112,0.0,1.0,experiments\run-20251110_163227_ga-vns-sa-m6s2-wage-high_seed518
2025-11-10T16:32:28,ga-vns-sa-m6s2-wage-high,519,-5230.0,325320.0,105520.0,184200.0,40830.0,0.5634920634920635,0.0,1.0,experiments\run-20251110_163228_ga-vns-sa-m6s2-wage-high_seed519
2025-11-10T16:32:29,ga-vns-sa-m6s2-wage-high,520,-5910.0,321400.0,107880.0,178600.0,40830.0,0.5476190476190477,0.0,1.0,experiments\run-20251110_163229_ga-vns-sa-m6s2-wage-high_seed520
2025-11-10T16:32:30,ga-vns-sa-m6s2-wage-high,521,-7450.0,319200.0,108120.0,177700.0,40830.0,0.5476190476190477,0.0,1.0,experiments\run-20251110_163230_ga-vns-sa-m6s2-wage-high_seed521
2025-11-10T16:32:30,ga-vns-sa-m6s2-wage-high,522,-6790.0,320240.0,107800.0,178400.0,40830.0,0.5476190476190477,0.0,1.0,experiments\run-20251110_163230_ga-vns-sa-m6s2-wage-high_seed522
2025-11-10T16:32:31,ga-vns-sa-m6s2-wage-high,523,-9930.0,287840.0,96240.0,160700.0,40830.0,0.5,0.0,1.0,experiments\run-20251110_163231_ga-vns-sa-m6s2-wage-high_seed523
2025-11-10T16:32:32,ga-vns-sa-m6s2-wage-high,524,-8070.0,320480.0,105520.0,182200.0,40830.0,0.5476190476190477,0.0,1.0,experiments\run-20251110_163232_ga-vns-sa-m6s2-wage-high_seed524
2025-11-10T16:32:33,ga-vns-sa-m6s2-wage-high,525,-9550.0,302000.0,99320.0,171400.0,40830.0,0.5317460317460317,0.0,1.0,experiments\run-20251110_163233_ga-vns-sa-m6s2-wage-high_seed525
2025-11-10T16:32:34,ga-vns-sa-m6s2-wage-high,526,-11110.0,278240.0,94320.0,154200.0,40830.0,0.47619047619047616,0.0,1.0,experiments\run-20251110_163234_ga-vns-sa-m6s2-wage-high_seed526
2025-11-10T16:32:34,ga-vns-sa-m6s2-wage-high,527,-12850.0,330680.0,109000.0,193700.0,40830.0,0.5873015873015873,0.0,1.0,experiments\run-20251110_163234_ga-vns-sa-m6s2-wage-high_seed527
2025-11-10T16:32:35,ga-vns-sa-m6s2-wage-high,528,-5310.0,317200.0,107880.0,173800.0,40830.0,0.5396825396825397,0.0,1.0,experiments\run-20251110_163235_ga-vns-sa-m6s2-wage-high_seed528
2025-11-10T16:32:36,ga-vns-sa-m6s2-wage-high,529,-14230.0,295920.0,98520.0,170800.0,40830.0,0.5158730158730159,0.0,1.0,experiments\run-20251110_163236_ga-vns-sa-m6s2-wage-high_seed529
